RNF11	UBE2V1	8.26568516840529e-08
RNF11	SDCBP	1.7370181002847495e-07
RNF11	TAX1BP1	5.314864160709896e-07
RNF11	UBE2N	1.5390708949719832e-07
RNF11	USP5	1.2344904870829954e-07
RNF11	RNF168	5.516709504580483e-07
MYO6	RNF11	1.082005663949357e-06
RNF11	TNFAIP3	1.318601347496497e-06
PDCD6IP	RNF11	5.344383771223284e-07
NEDD4L	RNF11	8.965300656212433e-07
RNF11	UBA52	5.4578928789286415e-08
RNF11	TNIP1	3.6654649676505915e-08
PTPRC	RNF11	3.4118214566383935e-07
RNF11	TOM1L2	2.511291512338022e-07
RNF11	UBB	3.7152524152940675e-08
RNF11	UBC	0.0
ASCC2	RNF11	1.4412979667060044e-06
RNF11	RNF216	1.517587790610645e-07
RNF11	STAM2	6.729431359428033e-07
RNF13	UBE2N	2.275971383545657e-07
RNF13	UBE2D2	1.1367189431538359e-06
RNF13	UBE2D4	1.4799079135049032e-07
RNF13	UBE2E1	2.2776698696527806e-07
RNF13	UBE2D3	2.875956126593225e-06
RNF13	UBE2E3	5.315020254898875e-07
RNF13	UBE2D1	2.1937197811201364e-07
TRIM25	UBE2Q2	1.4668410066107975e-06
UBE2Q2	XIAP	3.16263479066912e-06
RNF111	UBE2Q2	1.1260439342781737e-06
MGRN1	UBE2Q2	3.5030363920124163e-06
EXOSC7	UBE2Q2	3.00496459247798e-07
MZT2B	SETDB1	3.2826376898501876e-07
CDC37	MZT2B	9.510052897308999e-08
CACNA1A	PMM1	2.6281539109252865e-06
PMM1	RAB6A	1.2406819615181813e-07
DISC1	FRYL	1.7034589102961762e-05
DISC1	IFT20	2.0626624097761665e-07
ACTG1	DISC1	1.8642968353392324e-06
DISC1	GNPTAB	2.974954389739945e-06
DISC1	PPP4R1	2.7148797595360575e-06
DISC1	KIFAP3	2.661264674788355e-06
DISC1	EIF3H	4.2415769851523883e-07
CCDC88A	DISC1	2.109755667676247e-05
DISC1	PAFAH1B1	1.7810263246037125e-06
DISC1	TNIK	1.1780415484822971e-05
DISC1	XRN2	1.2478525484982633e-05
DISC1	XPNPEP1	3.5703785803691128e-06
DISC1	TNKS	6.667551887873301e-06
DISC1	ZNF197	5.035648133257763e-06
DISC1	DMD	1.3703753850002139e-06
DISC1	SNX6	2.4828270385907777e-06
DISC1	SPTAN1	4.5770117310008986e-06
AKAP9	DISC1	8.428375262583228e-07
DISC1	SMARCE1	4.9516035171768555e-06
DISC1	MATR3	4.840358815465981e-06
DISC1	GPRASP2	2.521004926730783e-06
DISC1	TIAM2	6.727511952691583e-06
DISC1	TRAF3IP1	8.105812423681051e-07
DISC1	PGK1	5.234795548577566e-06
DISC1	DPYSL2	6.815661726982899e-06
DISC1	DPYSL3	4.758349492277887e-06
DISC1	MLLT10	8.598774039841504e-06
CDK5RAP3	DISC1	1.1660749394726001e-06
DISC1	TUBB2A	3.148447097911247e-07
DISC1	KIF3C	3.1773716954062296e-06
DISC1	KIF3A	3.7475877103012363e-06
CCDC136	DISC1	2.714246404102171e-06
CEP170	DISC1	2.096314519774638e-05
DISC1	PPP5C	1.2700020147819993e-06
DISC1	DNAJC7	7.40753161718984e-07
DISC1	TUBB	5.318353877272391e-07
DISC1	SRGAP3	8.414959168487875e-06
DISC1	SRGAP2	2.0075229883889493e-06
DISC1	SH3BP5	1.775829186652956e-06
DCTN2	DISC1	9.57986117419221e-07
DCTN1	DISC1	3.3146480981110958e-06
DISC1	SMC3	3.6181564016275956e-06
DISC1	SMC2	5.872728262607187e-06
DISC1	TRIO	1.914804133271685e-05
DISC1	HERC2P2	9.639894172330188e-07
DISC1	FBXO41	2.389586194010911e-06
DISC1	GNB1	4.801469944956411e-06
CCDC24	DISC1	5.355723815872336e-07
CLU	DISC1	1.5757325755600412e-06
CRNKL1	DISC1	6.9419951626163975e-06
DISC1	MEMO1	2.2471823709565734e-06
DISC1	ZFYVE20	1.1426412557258538e-06
DISC1	TFIP11	1.1291565868640024e-06
DISC1	STX18	5.355723815872336e-07
DISC1	PDE4B	8.975081712287083e-06
DISC1	RABGAP1	4.082522589546099e-06
DISC1	ROGDI	4.5905103156327787e-07
DISC1	SPARCL1	1.0714537222702216e-06
CEP57L1	DISC1	1.1784526341800349e-06
DISC1	SPTBN1	1.597263846315701e-05
DISC1	YWHAZ	0.0
DISC1	YWHAQ	9.980125937171837e-07
DISC1	YWHAE	4.216059021015343e-06
CDC5L	DISC1	1.0656738954991934e-06
ARIH2	DISC1	2.2371338399400102e-06
DISC1	RAD21	7.789268521804282e-06
CEP63	DISC1	4.74957213530554e-06
DISC1	NUP160	9.44700301241332e-06
DISC1	KANSL1	1.3274073739017527e-05
DISC1	NDEL1	7.496772159814187e-07
AGTPBP1	DISC1	2.5658504176771866e-06
BICD1	DISC1	7.341925296322903e-06
DISC1	EXOC1	1.6048106727988942e-06
DISC1	EXOC7	2.1129551485980826e-06
DISC1	EXOC4	7.45533224940486e-06
DISC1	IMMT	1.6840095015968878e-06
DISC1	EEF2	1.070478343369657e-06
CAMK1	HDAC5	1.4650921649162903e-06
CALM1	CAMK1	5.836916373889396e-07
CAMK1	CAMKK2	1.594965588307262e-06
CAMK1	CAMKK1	9.826201135223997e-07
CAMK1	SYN1	9.779493108437428e-07
MDFI	ZNF707	3.451694918033017e-08
RALBP1	ZNF707	2.446659532504386e-07
CCNDBP1	ZNF707	1.555417731842707e-07
DAZAP2	ZC3H10	2.2890944962513815e-07
APPBP2	ZC3H10	9.192526134807308e-07
RBPMS	ZC3H10	1.7080258944699135e-06
NFYA	ZC3H10	2.9857857820420577e-07
ATXN1	ZC3H10	8.69441693487156e-06
RNF114	UBE2H	7.74066795938908e-08
RNF114	UBE2K	5.859148437133441e-07
RNF114	UBE2E1	6.56583902202875e-07
RNF114	UBE2D4	3.299735456966545e-07
RNF114	UBE2D2	2.1562825391404977e-07
RNF114	UBE2D3	9.358639341688344e-07
RNF114	UBE2D1	1.0818701222657981e-07
MAPK3	RNF114	3.0256845875803796e-07
RNF114	UEVLD	3.657419734949771e-07
RNF114	UBE2E3	2.6225286610596406e-07
RNF114	UBC	0.0
RNF114	UBE2E2	1.5164421926831267e-07
RNF114	UBE2W	6.078839050147109e-07
DAZAP2	RNF115	1.154899729826604e-07
RNF115	UBE2E1	8.547543694587634e-08
RNF115	UBE2D4	9.407070501923683e-08
RNF115	UBE2D2	4.52444332837758e-07
RNF115	UBE2D3	1.646569126663289e-07
RNF115	UBE2E3	1.9946890714355899e-07
RNF115	UBE2D1	8.222823797318715e-08
MDM4	RNF115	4.625576961638531e-06
RNF115	UBE2W	1.2002370824671011e-07
DRG1	ZC3H15	4.5491671922333316e-07
DDIT3	ZC3H14	6.576539677664874e-07
EXOC7	ZC3H14	1.323707395811696e-06
MSN	SPN	3.3808248178018145e-06
LGALS1	SPN	3.101704903795453e-07
RNF111	TSG101	6.456865733051662e-06
RNF111	UBE2D4	7.652214869762836e-07
RNF111	UBE2D2	5.8692140761374145e-06
RNF111	UBE2D3	5.695670455400617e-06
RNF111	UBE2D1	2.9851736043881827e-06
RNF111	SMURF2	9.05783661426905e-06
RNF111	UBE2G2	6.201581296830531e-07
EDARADD	RNF111	1.3214968564885575e-05
RNF111	UBE2I	7.942888911868975e-07
RNF111	UBE2E1	3.4897076178761038e-06
CREB1	RNF111	5.090931884239354e-06
RNF111	UBE2E2	5.48493779340014e-06
RNF111	UBE2E3	6.3939671849743484e-06
RNF111	UBE2V1	3.0524332256111494e-06
RNF111	SMAD3	1.134879774482027e-05
CSNK2A1	RNF111	1.4501748779069451e-05
RNF111	UBE2K	2.7728938847828118e-06
RNF111	UBE2M	5.807206626449151e-07
RNF111	UBE2W	3.1771431296136374e-06
ESR2	ZC3H18	2.5354229096112155e-06
BRCA1	DHX9	1.4334195389205128e-05
DHX9	STAU1	4.305041380279059e-06
DHX9	PRMT1	1.7708583483967116e-06
AKAP8L	DHX9	2.9011670018393697e-06
DHX9	MGEA5	4.94044630400234e-06
DHX9	TOP2A	5.409258859756378e-06
ARRB2	TCOF1	1.4822030475883704e-06
ARRB1	TCOF1	1.7793721012667622e-06
NUP98	TNPO1	2.265979685959976e-05
NUP98	NXF1	7.21942792704085e-06
KPNB1	NUP98	2.5413722604073246e-05
NUP98	TPR	7.687906218289336e-05
APC	NUP98	0.0003048455523120196
CREBBP	NUP98	0.00014556110422117734
NUP98	RAE1	4.705994459870895e-06
RAD23B	XPC	6.742485809226363e-06
SMAD1	XPC	1.0348916419320294e-06
CETN2	XPC	2.418733343248185e-07
GARS	XPC	9.11965194394292e-07
XPC	ZNF512B	1.254927441984211e-06
HDAC1	SP1	0.0
HDAC2	SP1	0.0
SP1	YY1	2.7484081244955753e-06
HDAC4	SP1	1.1029123782183326e-05
SMAD4	SP1	2.3669971382287293e-05
JUN	SP1	0.0
HIF1A	SP1	3.137728909017224e-06
SMAD3	SP1	0.0
NFYC	SP1	3.719669060598619e-07
NFYA	SP1	2.1661055647811962e-06
ABL1	SP1	0.0
CRK	SP1	0.0
RBBP4	SP1	2.2640253451240562e-06
SMARCA4	SP1	0.0
RARA	SP1	4.153236024382432e-06
MYCN	SP1	1.3540033942832017e-05
KLF10	SP1	1.7835919272043043e-06
CCNA2	SP1	3.931120205932392e-06
HCFC1	SP1	9.12674124822225e-06
ATF7IP	SP1	1.3776286960855426e-05
EGR1	SP1	5.61261728699392e-06
FYN	SP1	0.0
RB1	SP1	0.0
HTT	SP1	2.1513613706479985e-06
KLF4	SP1	4.488095833631565e-06
NFKB1	SP1	7.89620118501654e-06
RELA	SP1	2.2210755026544724e-06
PSMC5	SP1	7.179628349039597e-07
BRCA1	SP1	0.0
SP1	SRC	0.0
CEBPB	SP1	1.6426798111731425e-06
MECP2	SP1	3.88883054703962e-06
SP1	SP3	8.13172568788729e-06
RXRA	SP1	7.600677083400357e-06
HMGA1	SP1	2.9887139837326176e-07
AR	SP1	0.0
SP1	STAT3	4.88549632894515e-06
EP300	SP1	0.0
MYC	SP1	0.0
NCK1	SP1	0.0
SP1	TP53	0.0
E2F2	SP1	1.6018383291032803e-06
E2F1	SP1	8.376692091360705e-07
ESR1	SP1	0.0
SP1	SREBF2	6.005178867459289e-06
GRB2	SP1	0.0
SP1	UBC	0.0
RNF4	SP1	1.3365172626282083e-06
CREBBP	SP1	0.0
POU2F1	SP1	4.792641564867524e-06
ERCC1	XPA	6.46308742744355e-07
GTF2H1	XPA	1.2663741063458793e-06
TRIM27	XPA	7.680990981007943e-07
RPA1	XPA	7.030275673235203e-07
ERCC6	XPA	2.7782186692867933e-06
RPA2	XPA	5.459827751987676e-07
NDEL1	XPA	1.5199131398247796e-07
HDAC1	SP3	1.7385557079973732e-06
EP300	SP3	6.69952041540188e-05
SP3	STK19	6.178811483610944e-06
HDAC2	SP3	1.5977739129322942e-05
SERF2	SP4	9.098334384466663e-07
ADAM15	SP4	3.344712492714861e-06
POU2F1	SP4	1.4183712186778838e-05
ATXN7L1	SP4	1.2804300883664392e-05
NRF1	SP4	1.205201877100561e-05
MYC	OPA1	2.4102231913655737e-05
RAB40C	TOE1	4.886767725979775e-07
PSD	RAB40C	2.502624574786146e-06
FHL3	RAB40B	2.874688673172266e-07
ARFRP1	SMAD4	7.498495398636578e-06
LPXN	SPPL2A	5.411282093698529e-07
SGTA	SPPL2A	2.9655799236915774e-07
ITGA9	ITGB1	2.979850629773396e-06
ATP2A2	PLN	8.656205395987047e-07
ATP2A2	MYC	5.067625636150453e-05
ATP2A3	NCK1	7.095837541799399e-07
ITGA1	ITGB1	2.0205284809770356e-05
ITGA2	ITGB1	5.578911440219674e-06
COL1A1	ITGA2	6.69517102142902e-06
CD9	ITGA2	1.2393194554880901e-06
ITGA3	ITGB1	4.366197933261963e-06
ITGA3	TIMP2	8.02985430502778e-07
CALR	ITGA3	7.144570471896252e-06
ITGA3	LGALS8	1.1176079015534772e-06
ITGA3	TSPAN4	1.6306105779953243e-07
CD9	ITGA3	9.57642867879528e-07
ITGA4	ITGB1	8.915473197610317e-06
ITGA4	ITGB7	4.323496005447185e-06
ITGA4	LGALS8	2.322949250262214e-06
ITGA4	PXN	2.2011901521397647e-06
ITGA5	ITGB1	3.5489285054796226e-06
ITGA5	ITGB5	1.7104090245589669e-06
ITGA5	NISCH	2.660431422636925e-06
ITGA5	LGALS8	9.216862055112496e-07
ITGA5	UBC	0.0
GIPC1	ITGA5	5.326898238935261e-07
CD9	ITGA5	7.813626881808736e-07
RIT1	SMURF1	4.26283364808096e-06
LRIF1	RIT1	2.428577717443006e-06
RIF1	RIT1	6.2536754148671855e-06
RIT1	SMAD2	1.2305521131502131e-05
RIT1	SMAD3	1.0293834715424533e-05
GRB2	RIT1	0.0
AP2A1	RIT1	2.403617180553545e-06
IFRD1	RIT1	1.1566094338626729e-06
FHL2	ITGA7	1.113170914781516e-06
DENND4A	SERTAD1	1.4510477651210094e-06
DENND4A	PCBD1	2.8014556917277116e-07
DENND4A	YWHAB	1.0190022665480566e-06
DENND4A	YWHAG	1.3543784785749263e-06
CELSR3	SWAP70	6.13582794464642e-06
SWAP70	ZBTB5	1.013527690622573e-06
MDFI	PHLDA1	1.1204972007743672e-07
PHLDA1	PLSCR1	1.2144166826190379e-06
FBXL12	TGFBR1	6.18212701894602e-07
DOCK8	FBXL12	2.5341392005039265e-06
FBXL12	LNX1	6.979482222061394e-07
FBXL12	PSEN2	7.820139177799333e-07
FBXL12	SMAD1	6.029884155339253e-07
CDC37	FBXL12	6.583986097673213e-07
FBXL12	RNF32	2.77317028101569e-07
PPP4C	TIPRL	2.9920486698228865e-07
FBXL16	MAPK6	8.062519479939383e-07
FBXL19	TRIM27	1.151144861217393e-06
CBFA2T2	FBXL19	1.195076335309091e-06
FBXL18	MDFI	4.117903431293044e-07
FBXL18	TRAF1	8.458164258976144e-06
FBXL18	WWP2	1.1646158949289e-05
FBXL18	PSMA3	1.2861932528555822e-06
FBXL18	NOTCH2NL	5.305024320451186e-07
FBXL18	WWP1	2.5166225336496875e-06
CALCOCO2	FBXL18	5.155502270761028e-06
FBXL18	PLSCR1	1.8324063832227699e-06
FBXL18	RBPMS	3.0033571165619684e-06
FBXL18	TFCP2	1.7268592459963884e-06
FBXL18	HNRNPK	1.716422150743813e-06
FBXL18	GOLGA2	1.1324126465764426e-05
FBXL18	PNMA1	9.371011235440322e-07
FBXL18	TRAF4	7.767050027416903e-07
FBXL18	PSTPIP1	4.235029239189008e-06
FBXL18	MID2	3.157806198201557e-06
FBXL18	FHL3	1.1334233844803136e-06
PPP1CA	TPRN	1.0819501752935176e-07
CLIC1	TPRN	1.2406819615181813e-07
CRKL	GRN	9.837189257599268e-07
GRN	SGTA	6.271397985378166e-07
ATN1	GRN	4.681940225308686e-06
CACNA1A	GRN	5.551017876159263e-06
GRN	HOXA1	2.2974587234745975e-06
ARFGAP1	GRN	1.2936828933479392e-06
GLRX3	GRN	9.815330224781954e-07
ATXN7	GRN	1.677559697642167e-06
GRN	NLK	1.1692308980686129e-06
FANCL	GRN	9.997520961291283e-07
C3	ITGAX	1.8813351182327336e-05
ITGAX	ITGB2	9.384618181908932e-06
BCL2A1	BCL2L11	2.366749774252064e-06
BCL2A1	BID	4.814322879834135e-07
BAX	BCL2A1	4.2458893794177753e-07
BAK1	BCL2A1	6.943295664850446e-08
BAD	BCL2A1	6.856006810421148e-08
BBC3	BCL2A1	2.1343935439677185e-07
ITGAV	ITGB1	3.341561269581826e-05
CYR61	ITGAV	7.046922238745036e-07
ITGAV	ITGB3	4.168403242358792e-06
ITGAV	ITGB5	3.051218278521553e-06
ICAM3	ITGAL	1.8817009749692414e-06
ICAM1	ITGAL	1.8817009749692414e-06
C3	ITGAM	1.4075387373669366e-05
ITGAM	ITGB2	6.828059886096552e-06
ICAM1	ITGAM	2.2092262427866895e-06
BATF	HLF	5.716867861897502e-07
DDIT3	HLF	7.05355158135255e-07
CEBPG	HLF	2.510414012727288e-06
DBP	HLF	5.789849153751512e-07
HLF	JUN	6.962910056307048e-06
HLF	JUND	5.3798194856868e-07
HLF	TEF	5.789849153751512e-07
ATF4	HLF	1.3884916026126311e-06
HLF	MYB	1.4938059599733087e-05
NOV	S100A4	3.0630189292066623e-07
FAM134C	MAP1LC3A	6.071109598424276e-08
FAM134C	GABARAPL1	6.111279958963319e-08
ARL6IP1	FAM134C	2.3828971006936496e-07
CHFR	ITGAE	2.431736644575635e-06
ITGAE	ITGB7	2.6881442499560593e-06
FAM134A	KIAA1377	2.896749109172107e-06
CHD3	FAM134A	3.9653361417158535e-06
FAM134A	MAP1LC3B	1.0410528976074834e-07
SMAD4	SUMO1	7.814433382494884e-06
PLK4	SMAD4	3.392504737238206e-05
ATF7IP	SMAD4	0.00010817616259258275
SMAD4	STUB1	5.0194543151875055e-06
APBB2	SMAD4	4.7417987653341574e-05
SMAD4	UHRF2	0.0001302009848498957
HDGF	SMAD4	1.2584354912680357e-05
HMG20A	SMAD4	4.440190014447823e-05
SMAD4	ZMYM2	7.967098784772262e-05
GATA2	SMAD4	2.727397961386916e-05
RFX1	SMAD4	2.7605560230479175e-05
SMAD4	UBA52	1.62512509700942e-05
SMAD4	UBB	2.298203338445743e-06
SMAD4	UBC	0.0
PAK1	SMAD4	1.3977453434288347e-05
SMAD4	TCTA	1.172342296403324e-06
SMAD4	TRIM33	0.00012000618874255022
LMO4	SMAD4	1.9785179123492366e-05
NUAK2	SMAD4	7.408662177579263e-06
RRAS2	SMAD4	2.7778864386942442e-05
RASSF5	SMAD4	3.4762066558801582e-06
COPS5	SMAD4	3.6684972162354876e-06
DCP1B	SMAD4	1.1455259872370611e-05
DCP1A	SMAD4	2.7021727540746653e-05
SKI	SMAD4	6.118733330431848e-06
AP2B1	SMAD4	2.7658343360792356e-05
NEK6	SMAD4	2.8049866416675987e-06
SMAD4	XPO5	9.272172466201221e-06
SMAD4	TFE3	0.00011173369598808175
CHEK1	SMAD4	4.1642737160750795e-05
RHOG	SMAD4	1.3879453761937921e-05
GARS	SMAD4	4.273137846321471e-06
PBK	SMAD4	5.659610764783668e-07
ARL5B	SMAD4	5.388957355566418e-06
SMAD4	UBE2I	0.0
RNASEH2A	SMAD4	1.3056144153536012e-05
ESR1	SMAD4	0.0
PSMD11	SMAD4	4.36885566819115e-06
FBXO34	SMAD4	6.45010406242139e-06
SMAD4	UBE2Z	4.615655227709611e-06
FBXO30	SMAD4	4.505715460160328e-05
SMAD4	STK35	1.1052134985198443e-05
RALA	SMAD4	1.3400245942804461e-05
SMAD4	SMAD5	1.6783961012688103e-05
SMAD4	SMAD6	4.720499508619382e-06
SMAD4	SMAD7	2.3169187118278223e-05
SMAD1	SMAD4	2.8416732580943445e-05
SMAD2	SMAD4	0.0
SMAD3	SMAD4	4.571009008226485e-05
RPS27A	SMAD4	1.6333665206610135e-06
MAPK13	SMAD4	1.895947343557297e-05
SKP2	SMAD4	1.960587307989297e-05
DNAJB2	SMAD4	5.9940792158896874e-06
GPNMB	SMAD4	1.9727952189137975e-05
PRPF40A	SMAD4	4.3211266477474395e-05
SMAD4	TM9SF2	5.87022924223895e-06
RAB13	SMAD4	2.2880954789692823e-06
SMAD4	TGFBR1	2.7598877631806227e-05
SMAD4	ZBED5	2.3418048457381713e-06
HDLBP	SMAD4	3.444968985499169e-05
OCLN	SMAD4	6.176491874842027e-06
EP300	SMAD4	0.0
RMND5B	SMAD4	5.225623670316083e-06
SMAD4	SNRNP70	9.558693873692989e-06
ITK	SMAD4	1.1355336751318859e-05
SMAD4	TDG	3.159754354066675e-05
EIF2AK4	SMAD4	1.8541216810550454e-05
PIAS1	SMAD4	3.8851138300965045e-05
PIAS4	SMAD4	6.3252414025775105e-06
EEF1A1	SMAD4	2.1959238007771346e-05
CD59	SMAD4	6.655329100361241e-06
JUNB	SMAD4	1.6805489783641209e-06
FOXO3	SMAD4	1.7597524595100505e-05
RAB2B	SMAD4	7.816511513006848e-06
RIPK2	SMAD4	2.8345482429456013e-06
SMAD4	TSSK3	2.278780198314634e-06
CEBPB	SMAD4	1.6692436599239136e-06
RAB34	SMAD4	4.098615147575218e-06
RHEBL1	SMAD4	2.2931712158841756e-06
NRAS	SMAD4	0.00022097794171847823
RAB38	SMAD4	5.691019625575213e-06
RAC2	SMAD4	6.974048262797721e-06
SKIL	SMAD4	2.8785518531370995e-05
MEX3B	SMAD4	1.9745358186836123e-05
SASH3	SMAD4	1.6781899336767337e-05
RPL28	SMAD4	2.9311905970645974e-06
SMAD4	SQSTM1	2.1300840369980414e-05
BTRC	SMAD4	4.4137686167066926e-05
EWSR1	SMAD4	1.062058139999087e-05
SMAD5	U2AF2	3.1203987741063554e-06
ACVR1	SMAD5	5.8046814558146905e-06
SMAD5	WWP1	4.534267062432213e-06
SF3B1	SMAD5	7.047226560713022e-06
SMAD1	SMAD5	2.3567592853691137e-06
SF3B3	SMAD5	4.646380754662974e-06
RBM4	SMAD5	1.7515510044962558e-07
PPIL4	SMAD5	1.6157674860271182e-06
CHMP3	SMAD5	9.205590196009521e-07
SMAD5	SOX7	5.832948566153979e-08
SMAD5	SMURF1	3.7824043155365336e-06
SMAD5	SMURF2	2.474790885464713e-06
ANKRD13A	SMAD5	1.7771261751406563e-06
NEDD4	SMAD5	7.039358043324038e-06
SMAD5	SNRNP70	3.3661984128687816e-07
MTMR10	SMAD5	2.9052969256692887e-06
BCAT1	SMAD5	2.568127214769603e-06
SFPQ	SMAD5	1.497326057091067e-06
SMAD5	UBA1	7.482849733999889e-07
SMAD5	SNRPA	2.828997180866504e-07
GARS	SMAD5	4.257997524732962e-07
SMAD5	ZEB2	1.6327636598147096e-05
PTPN12	SMAD5	9.925422362007684e-06
PSMD11	SMAD5	4.3235504945031366e-07
MBD1	SMAD5	6.009069460089734e-06
CXXC5	SMAD5	4.0845254125040357e-07
PNKP	SMAD5	3.4048129917049925e-07
SMAD6	SMURF1	9.863417911601568e-07
SMAD6	SMURF2	8.043396895361163e-07
RPS6KA5	SMAD6	2.4515297821017168e-06
MAP3K7	SMAD6	3.294826663970454e-07
MAPK6	SMAD6	1.6371672061241348e-06
HDAC1	SMAD7	0.0
HDAC3	SMAD7	5.603623043449712e-07
HDAC2	SMAD7	6.464907885136777e-06
HDAC5	SMAD7	9.096984172368567e-07
ACVR1B	SMAD7	1.0327458864642472e-05
ASH1L	SMAD7	3.003083110055085e-05
SMAD7	TTF1	1.4517881229950633e-06
SMAD7	SOX7	2.5868853161822115e-07
SMAD7	SMURF1	4.703965916364525e-06
SMAD7	ZBTB11	6.1413843399543396e-06
SMAD7	SMURF2	4.304772025266055e-06
SMAD7	SOX13	2.3474138866752305e-06
MKL2	SMAD7	1.2970706922600305e-06
SMAD7	STRAP	3.063795238141592e-06
HDAC6	SMAD7	1.6455114194732549e-06
KDM2A	SMAD7	8.23614350155186e-05
SMAD7	ZBTB44	4.883437278208322e-06
SMAD7	ZNF107	1.6701047107759045e-06
SMAD7	XRCC6	8.934199176632577e-07
SMAD7	TGFBR1	3.2496290298480637e-06
CXXC5	SMAD7	2.234576604060374e-06
SMAD7	TTF2	1.2748771776386956e-06
HEYL	SMAD7	2.3025761215720004e-06
SASH3	SMAD7	4.5992667836359073e-07
SMAD7	TAB1	3.025372291493924e-06
PIAS1	SMAD7	3.1813026474764127e-06
MBD1	SMAD7	7.717289813076748e-06
PIAS4	SMAD7	8.290034297152882e-07
SMAD7	UBC	0.0
ARL6IP1	GOLPH3L	5.950240548314106e-06
GOLPH3L	LNX1	3.956850066511088e-06
LEMD3	SMAD1	1.0482030658384887e-06
GMEB1	SMAD1	6.936302105534135e-07
RAN	SMAD1	3.286703176075701e-07
INPP4A	SMAD1	1.224666606273391e-05
IRF2BP1	SMAD1	7.740175080788684e-07
PSMD1	SMAD1	1.6252922249666493e-06
ARHGEF6	SMAD1	2.0074305338624516e-06
RFX1	SMAD1	9.364188268876581e-07
RUNX2	SMAD1	1.2690504100493324e-06
SMAD1	UBA52	2.2392955716972017e-06
SMAD1	UBC	0.0
SMAD1	TRIP6	5.465240807247522e-07
ELP3	SMAD1	6.10891342163298e-07
PAK1	SMAD1	2.003229681018048e-06
SMAD1	STARD13	1.2117231957076388e-05
RPS27A	SMAD1	2.40390663088964e-07
RAB6B	SMAD1	3.7399629873261495e-06
MLL2	SMAD1	1.4697272011865232e-05
PUM1	SMAD1	1.0293311340078626e-05
