AGTPBP1	DISC1	3.101704903795453e-05
BICD1	DISC1	2.4813639230363623e-05
DISC1	EXOC1	1.98509113842909e-05
DISC1	EXOC7	1.2406819615181811e-05
DISC1	EXOC4	3.846114080706361e-05
DISC1	IMMT	2.109159334580908e-05
DISC1	EEF2	1.2406819615181811e-05
CAMK1	HDAC5	1.4888183538218173e-05
CALM1	CAMK1	6.203409807590906e-06
CAMK1	CAMKK2	1.6128865499736356e-05
CAMK1	CAMKK1	9.92545569214545e-06
CAMK1	SYN1	9.92545569214545e-06
MDFI	ZNF707	4.1356065383939376e-07
RALBP1	ZNF707	2.4813639230363625e-06
CCNDBP1	ZNF707	1.654242615357575e-06
DAZAP2	ZC3H10	2.4813639230363625e-06
APPBP2	ZC3H10	9.92545569214545e-06
RBPMS	ZC3H10	3.101704903795453e-06
NFYA	ZC3H10	3.101704903795453e-06
ATXN1	ZC3H10	1.5508524518977264e-05
RNF114	UBE2H	8.271213076787875e-07
RNF114	UBE2K	1.2406819615181812e-06
RNF114	UBE2E1	1.2406819615181812e-06
RNF114	UBE2D4	8.271213076787875e-07
RNF114	UBE2D2	2.4813639230363625e-06
RNF114	UBE2D3	2.4813639230363625e-06
RNF114	UBE2D1	1.2406819615181812e-06
MAPK3	RNF114	3.30848523071515e-06
RNF114	UEVLD	3.7220458845545433e-06
RNF114	UBE2E3	2.894924576875756e-06
RNF114	UBC	1.0752576999824237e-05
RNF114	UBE2E2	1.654242615357575e-06
RNF114	UBE2W	1.2406819615181812e-06
DAZAP2	RNF115	1.2406819615181812e-06
RNF115	UBE2E1	9.305114711386358e-07
RNF115	UBE2D4	6.203409807590906e-07
RNF115	UBE2D2	1.8610229422772716e-06
RNF115	UBE2D3	1.8610229422772716e-06
RNF115	UBE2E3	2.171193432656817e-06
RNF115	UBE2D1	9.305114711386358e-07
MDM4	RNF115	3.1327219528334076e-05
RNF115	UBE2W	9.305114711386358e-07
DRG1	ZC3H15	4.549167192233331e-06
DDIT3	ZC3H14	6.720360624890148e-06
EXOC7	ZC3H14	1.3440721249780296e-05
MSN	SPN	9.92545569214545e-06
LGALS1	SPN	3.101704903795453e-06
RNF111	TSG101	1.7679717951634082e-05
RNF111	UBE2D4	3.928826211474241e-06
RNF111	UBE2D2	1.178647863442272e-05
RNF111	UBE2D3	1.178647863442272e-05
RNF111	UBE2D1	5.89323931721136e-06
RNF111	SMURF2	1.9644131057371204e-05
RNF111	UBE2G2	1.9644131057371205e-06
EDARADD	RNF111	1.5715304845896964e-05
RNF111	UBE2I	1.9644131057371205e-06
RNF111	UBE2E1	5.89323931721136e-06
CREB1	RNF111	9.822065528685602e-06
RNF111	UBE2E2	7.857652422948482e-06
RNF111	UBE2E3	1.375089174015984e-05
RNF111	UBE2V1	3.928826211474241e-06
RNF111	SMAD3	3.7323849009005286e-05
CSNK2A1	RNF111	3.928826211474241e-05
RNF111	UBE2K	5.89323931721136e-06
RNF111	UBE2M	5.89323931721136e-06
RNF111	UBE2W	5.89323931721136e-06
ESR2	ZC3H18	3.070687854757499e-05
BRCA1	DHX9	0.00018548195324696808
DHX9	STAU1	4.5698452249253e-05
DHX9	PRMT1	1.8817009749692413e-05
AKAP8L	DHX9	2.9569586749516654e-05
DHX9	MGEA5	5.1074740749165124e-05
DHX9	TOP2A	5.645102924907724e-05
ARRB2	TCOF1	1.5508524518977264e-05
ARRB1	TCOF1	1.8093278605473474e-05
NUP98	TNPO1	4.921371780688785e-05
NUP98	NXF1	7.733584226796663e-05
KPNB1	NUP98	6.327478003742723e-05
NUP98	TPR	0.000182793808997012
APC	NUP98	0.0008225721404865542
CREBBP	NUP98	0.00029176704128369224
NUP98	RAE1	4.921371780688785e-05
RAD23B	XPC	1.2406819615181811e-05
SMAD1	XPC	1.2406819615181811e-05
CETN2	XPC	2.4813639230363625e-06
GARS	XPC	9.92545569214545e-06
XPC	ZNF512B	1.4888183538218173e-05
HDAC1	SP1	1.3027160595940901e-05
HDAC2	SP1	2.6054321191881802e-05
SP1	YY1	8.374603240247722e-06
HDAC4	SP1	2.1401763836188623e-05
SMAD4	SP1	6.048324562401133e-05
JUN	SP1	7.4440917691090865e-06
HIF1A	SP1	7.4440917691090865e-06
SMAD3	SP1	1.7679717951634082e-05
NFYC	SP1	4.652557355693179e-06
NFYA	SP1	4.652557355693179e-06
ABL1	SP1	2.2332275307327258e-05
CRK	SP1	3.7220458845545433e-06
RBBP4	SP1	5.5830688268318145e-06
SMARCA4	SP1	6.23442685662886e-05
RARA	SP1	1.4888183538218173e-05
MYCN	SP1	2.512380972074317e-05
KLF10	SP1	6.5135802979704505e-06
CCNA2	SP1	1.2096649124802266e-05
HCFC1	SP1	3.9081481787822705e-05
ATF7IP	SP1	3.256790148985225e-05
EGR1	SP1	1.1166137653663629e-05
FYN	SP1	8.374603240247722e-06
RB1	SP1	0.00011259188800777493
HTT	SP1	3.070687854757498e-05
KLF4	SP1	7.4440917691090865e-06
NFKB1	SP1	1.3957672067079538e-05
RELA	SP1	5.5830688268318145e-06
PSMC5	SP1	9.305114711386359e-06
BRCA1	SP1	6.420529150856586e-05
SP1	SRC	1.2096649124802266e-05
CEBPB	SP1	2.7915344134159072e-06
MECP2	SP1	9.305114711386359e-06
SP1	SP3	1.4888183538218173e-05
RXRA	SP1	1.9540740893911352e-05
HMGA1	SP1	9.305114711386358e-07
AR	SP1	3.070687854757498e-05
SP1	STAT3	1.5818695009356808e-05
EP300	SP1	7.071887180653633e-05
MYC	SP1	0.0002633347463322339
NCK1	SP1	7.4440917691090865e-06
SP1	TP53	0.0012012903092399787
E2F2	SP1	4.652557355693179e-06
E2F1	SP1	1.1166137653663629e-05
ESR1	SP1	2.6054321191881802e-05
SP1	SREBF2	2.3262786778465893e-05
GRB2	SP1	8.374603240247722e-06
SP1	UBC	2.419329824960453e-05
RNF4	SP1	2.7915344134159072e-06
CREBBP	SP1	7.723245210450677e-05
POU2F1	SP1	1.3027160595940901e-05
ERCC1	XPA	6.6169704614303e-06
GTF2H1	XPA	1.32339409228606e-05
TRIM27	XPA	9.098334384466663e-06
RPA1	XPA	7.4440917691090865e-06
ERCC6	XPA	2.8122124461078772e-05
RPA2	XPA	5.789849153751512e-06
NDEL1	XPA	1.654242615357575e-06
HDAC1	SP3	2.315939661500605e-05
EP300	SP3	0.0001257224387671757
SP3	STK19	1.32339409228606e-05
HDAC2	SP3	4.63187932300121e-05
SERF2	SP4	9.098334384466663e-06
ADAM15	SP4	3.411875394174999e-05
POU2F1	SP4	3.184417034563332e-05
ATXN7L1	SP4	2.7295003153399985e-05
NRF1	SP4	2.2745835961166657e-05
MYC	OPA1	0.00029259416259137106
RAB40C	TOE1	4.962727846072725e-06
PSD	RAB40C	1.1166137653663629e-05
FHL3	RAB40B	3.101704903795453e-06
ARFRP1	SMAD4	2.6881442499560593e-05
LPXN	SPPL2A	5.5830688268318145e-06
SGTA	SPPL2A	3.101704903795453e-06
ITGA9	ITGB1	3.184417034563332e-05
ATP2A2	PLN	8.684773730627267e-06
ATP2A2	MYC	0.0006144477414418792
ATP2A3	NCK1	9.098334384466663e-06
ITGA1	ITGB1	5.500356696063936e-05
ITGA2	ITGB1	6.079341611439087e-05
COL1A1	ITGA2	6.947818984501814e-05
CD9	ITGA2	1.3027160595940901e-05
ITGA3	ITGB1	4.63187932300121e-05
ITGA3	TIMP2	1.654242615357575e-06
CALR	ITGA3	1.98509113842909e-05
ITGA3	LGALS8	1.1579698307503024e-05
ITGA3	TSPAN4	1.654242615357575e-06
CD9	ITGA3	9.92545569214545e-06
ITGA4	ITGB1	9.553251103689995e-05
ITGA4	ITGB7	4.435438012427498e-05
ITGA4	LGALS8	2.3883127759224988e-05
ITGA4	PXN	2.3883127759224988e-05
ITGA5	ITGB1	3.7634019499384826e-05
ITGA5	ITGB5	1.7472937624714386e-05
ITGA5	NISCH	2.6881442499560593e-05
ITGA5	LGALS8	9.408504874846207e-06
ITGA5	UBC	3.494587524942877e-05
GIPC1	ITGA5	5.3762884999121185e-06
CD9	ITGA5	8.064432749868178e-06
RIT1	SMURF1	1.4784793374758327e-05
LRIF1	RIT1	2.822551462453862e-05
RIF1	RIT1	7.123582262383556e-05
RIT1	SMAD2	3.494587524942877e-05
RIT1	SMAD3	2.5537370374582562e-05
GRB2	RIT1	1.2096649124802266e-05
AP2A1	RIT1	2.5537370374582562e-05
IFRD1	RIT1	1.2096649124802266e-05
FHL2	ITGA7	1.188986879788257e-05
DENND4A	SERTAD1	1.4991573701678023e-05
DENND4A	PCBD1	2.9983147403356045e-06
DENND4A	YWHAB	1.1993258961342418e-05
DENND4A	YWHAG	1.7989888442013626e-05
CELSR3	SWAP70	6.368834069126664e-05
SWAP70	ZBTB5	1.0235626182524994e-05
MDFI	PHLDA1	1.3440721249780296e-06
PHLDA1	PLSCR1	1.3440721249780296e-05
FBXL12	TGFBR1	7.23731144218939e-06
DOCK8	FBXL12	2.6054321191881802e-05
FBXL12	LNX1	7.96104258640833e-06
FBXL12	PSEN2	7.96104258640833e-06
FBXL12	SMAD1	7.23731144218939e-06
CDC37	FBXL12	7.23731144218939e-06
FBXL12	RNF32	2.894924576875756e-06
PPP4C	TIPRL	3.101704903795453e-06
FBXL16	MAPK6	9.408504874846207e-06
FBXL19	TRIM27	1.3647501576699992e-05
CBFA2T2	FBXL19	6.203409807590906e-06
FBXL18	MDFI	2.0678032691969684e-06
FBXL18	TRAF1	2.4813639230363623e-05
FBXL18	WWP2	3.101704903795453e-05
FBXL18	PSMA3	1.447462288437878e-05
FBXL18	NOTCH2NL	6.203409807590906e-06
FBXL18	WWP1	2.6881442499560593e-05
CALCOCO2	FBXL18	1.447462288437878e-05
FBXL18	PLSCR1	2.0678032691969687e-05
FBXL18	RBPMS	1.0339016345984843e-05
FBXL18	TFCP2	1.8610229422772717e-05
FBXL18	HNRNPK	1.8610229422772717e-05
FBXL18	GOLGA2	4.1356065383939374e-05
FBXL18	PNMA1	1.0339016345984843e-05
FBXL18	TRAF4	8.271213076787874e-06
FBXL18	PSTPIP1	1.8610229422772717e-05
FBXL18	MID2	2.2745835961166657e-05
FBXL18	FHL3	1.2406819615181811e-05
PPP1CA	TPRN	1.2406819615181812e-06
CLIC1	TPRN	1.2406819615181812e-06
CRKL	GRN	1.0752576999824237e-05
GRN	SGTA	6.720360624890148e-06
ATN1	GRN	5.645102924907724e-05
CACNA1A	GRN	6.585953412392346e-05
GRN	HOXA1	2.419329824960453e-05
ARFGAP1	GRN	1.3440721249780296e-05
GLRX3	GRN	1.0752576999824237e-05
ATXN7	GRN	1.8817009749692413e-05
GRN	NLK	1.2096649124802266e-05
FANCL	GRN	1.0752576999824237e-05
C3	ITGAX	0.0001954074089391135
ITGAX	ITGB2	9.553251103689995e-05
BCL2A1	BCL2L11	6.5135802979704505e-06
BCL2A1	BID	5.066118009532573e-06
BAX	BCL2A1	4.342386865313634e-06
BAK1	BCL2A1	7.23731144218939e-07
BAD	BCL2A1	7.23731144218939e-07
BBC3	BCL2A1	2.171193432656817e-06
ITGAV	ITGB1	6.658326526814238e-05
CYR61	ITGAV	7.133921278729542e-06
ITGAV	ITGB3	4.2803527672377245e-05
ITGAV	ITGB5	3.0913658874494684e-05
ICAM3	ITGAL	1.8817009749692413e-05
ICAM1	ITGAL	1.8817009749692413e-05
C3	ITGAM	0.00014422927802648855
ITGAM	ITGB2	7.051209147961663e-05
ICAM1	ITGAM	2.2435665470787106e-05
BATF	HLF	5.789849153751512e-06
DDIT3	HLF	7.23731144218939e-06
CEBPG	HLF	4.342386865313634e-06
DBP	HLF	5.789849153751512e-06
HLF	JUN	1.1579698307503024e-05
HLF	JUND	1.447462288437878e-06
HLF	TEF	5.789849153751512e-06
ATF4	HLF	1.447462288437878e-05
HLF	MYB	3.473909492250907e-05
NOV	S100A4	3.1017049037954533e-06
FAM134C	MAP1LC3A	6.203409807590906e-07
FAM134C	GABARAPL1	6.203409807590906e-07
ARL6IP1	FAM134C	2.4813639230363625e-06
CHFR	ITGAE	2.4813639230363623e-05
ITGAE	ITGB7	2.6881442499560593e-05
FAM134A	KIAA1377	3.298146214369165e-05
CHD3	FAM134A	4.6628963720391644e-05
FAM134A	MAP1LC3B	1.1372917980583328e-06
SMAD4	SUMO1	2.6881442499560593e-05
PLK4	SMAD4	6.720360624890148e-05
ATF7IP	SMAD4	0.00023521262187115518
SMAD4	STUB1	6.048324562401133e-05
APBB2	SMAD4	0.00011424613062313251
SMAD4	UHRF2	0.00037634019499384824
HDGF	SMAD4	3.360180312445074e-05
HMG20A	SMAD4	8.064432749868177e-05
SMAD4	ZMYM2	0.00017472937624714383
GATA2	SMAD4	8.736468812357192e-05
RFX1	SMAD4	7.392396687379163e-05
SMAD4	UBA52	4.032216374934089e-05
SMAD4	UBB	2.6881442499560593e-05
SMAD4	UBC	0.00017472937624714383
PAK1	SMAD4	4.032216374934089e-05
SMAD4	TCTA	1.3440721249780296e-05
SMAD4	TRIM33	0.0002620940643707157
LMO4	SMAD4	5.3762884999121185e-05
NUAK2	SMAD4	8.736468812357192e-05
RRAS2	SMAD4	5.3762884999121185e-05
RASSF5	SMAD4	4.704252437423103e-05
COPS5	SMAD4	4.704252437423103e-05
DCP1B	SMAD4	0.00013440721249780295
DCP1A	SMAD4	6.720360624890148e-05
SKI	SMAD4	1.3440721249780296e-05
AP2B1	SMAD4	7.392396687379163e-05
NEK6	SMAD4	3.360180312445074e-05
SMAD4	XPO5	0.00010752576999824237
SMAD4	TFE3	0.00025537370374582565
CHEK1	SMAD4	9.408504874846206e-05
RHOG	SMAD4	2.0161081874670444e-05
GARS	SMAD4	5.3762884999121185e-05
PBK	SMAD4	6.720360624890148e-06
ARL5B	SMAD4	1.3440721249780296e-05
SMAD4	UBE2I	6.720360624890148e-06
RNASEH2A	SMAD4	2.6881442499560593e-05
ESR1	SMAD4	0.00018817009749692412
PSMD11	SMAD4	5.3762884999121185e-05
FBXO34	SMAD4	7.392396687379163e-05
SMAD4	UBE2Z	1.3440721249780296e-05
FBXO30	SMAD4	0.00010752576999824237
SMAD4	STK35	2.6881442499560593e-05
RALA	SMAD4	2.6881442499560593e-05
SMAD4	SMAD5	4.032216374934089e-05
SMAD4	SMAD6	1.3440721249780296e-05
SMAD4	SMAD7	5.3762884999121185e-05
SMAD1	SMAD4	6.720360624890148e-05
SMAD2	SMAD4	0.00017472937624714383
SMAD3	SMAD4	0.00012768685187291282
RPS27A	SMAD4	2.0161081874670444e-05
MAPK13	SMAD4	6.720360624890148e-05
SKP2	SMAD4	7.392396687379163e-05
DNAJB2	SMAD4	2.0161081874670444e-05
GPNMB	SMAD4	0.00010080540937335223
PRPF40A	SMAD4	0.00010752576999824237
SMAD4	TM9SF2	6.720360624890148e-05
RAB13	SMAD4	2.6881442499560593e-05
SMAD4	TGFBR1	6.720360624890148e-05
SMAD4	ZBED5	2.6881442499560593e-05
HDLBP	SMAD4	0.0001545682943724734
OCLN	SMAD4	2.0161081874670444e-05
EP300	SMAD4	0.0005107474074916513
RMND5B	SMAD4	6.048324562401133e-05
SMAD4	SNRNP70	4.032216374934089e-05
ITK	SMAD4	0.00013440721249780295
SMAD4	TDG	8.064432749868177e-05
EIF2AK4	SMAD4	0.00021505153999648474
PIAS1	SMAD4	8.064432749868177e-05
PIAS4	SMAD4	8.064432749868177e-05
EEF1A1	SMAD4	0.00010752576999824237
CD59	SMAD4	2.0161081874670444e-05
JUNB	SMAD4	2.0161081874670444e-05
FOXO3	SMAD4	4.704252437423103e-05
RAB2B	SMAD4	2.6881442499560593e-05
RIPK2	SMAD4	3.360180312445074e-05
SMAD4	TSSK3	2.6881442499560593e-05
CEBPB	SMAD4	2.0161081874670444e-05
RAB34	SMAD4	4.704252437423103e-05
RHEBL1	SMAD4	2.6881442499560593e-05
NRAS	SMAD4	0.0003965012768685187
RAB38	SMAD4	6.720360624890148e-05
RAC2	SMAD4	2.0161081874670444e-05
SKIL	SMAD4	8.736468812357192e-05
MEX3B	SMAD4	4.032216374934089e-05
SASH3	SMAD4	4.032216374934089e-05
RPL28	SMAD4	3.360180312445074e-05
SMAD4	SQSTM1	4.704252437423103e-05
BTRC	SMAD4	0.00012096649124802265
EWSR1	SMAD4	0.0001411275731226931
SMAD5	U2AF2	8.684773730627267e-06
ACVR1	SMAD5	9.305114711386359e-06
SMAD5	WWP1	8.064432749868178e-06
SF3B1	SMAD5	2.4813639230363623e-05
SMAD1	SMAD5	6.203409807590906e-06
SF3B3	SMAD5	1.2406819615181811e-05
RBM4	SMAD5	1.8610229422772716e-06
PPIL4	SMAD5	6.203409807590906e-06
CHMP3	SMAD5	1.8610229422772716e-06
SMAD5	SOX7	6.203409807590906e-07
SMAD5	SMURF1	6.823750788349996e-06
SMAD5	SMURF2	6.203409807590906e-06
ANKRD13A	SMAD5	4.342386865313634e-06
NEDD4	SMAD5	1.2406819615181811e-05
SMAD5	SNRNP70	3.7220458845545433e-06
MTMR10	SMAD5	6.823750788349996e-06
BCAT1	SMAD5	5.5830688268318145e-06
SFPQ	SMAD5	4.962727846072725e-06
SMAD5	UBA1	8.064432749868178e-06
SMAD5	SNRPA	3.101704903795453e-06
GARS	SMAD5	4.962727846072725e-06
SMAD5	ZEB2	3.225773099947271e-05
PTPN12	SMAD5	1.5508524518977264e-05
PSMD11	SMAD5	4.962727846072725e-06
MBD1	SMAD5	1.3647501576699992e-05
CXXC5	SMAD5	4.342386865313634e-06
PNKP	SMAD5	3.7220458845545433e-06
SMAD6	SMURF1	2.2745835961166657e-06
SMAD6	SMURF2	2.0678032691969684e-06
RPS6KA5	SMAD6	3.928826211474241e-06
MAP3K7	SMAD6	3.5152655576348465e-06
MAPK6	SMAD6	2.6881442499560593e-06
HDAC1	SMAD7	1.1579698307503024e-05
HDAC3	SMAD7	6.6169704614303e-06
HDAC2	SMAD7	2.315939661500605e-05
HDAC5	SMAD7	9.92545569214545e-06
ACVR1B	SMAD7	2.4813639230363626e-05
ASH1L	SMAD7	4.2183186691618164e-05
SMAD7	TTF1	1.5715304845896964e-05
SMAD7	SOX7	8.271213076787875e-07
SMAD7	SMURF1	9.098334384466663e-06
SMAD7	ZBTB11	1.4061062230539386e-05
SMAD7	SMURF2	8.271213076787874e-06
SMAD7	SOX13	9.098334384466663e-06
MKL2	SMAD7	1.4061062230539386e-05
SMAD7	STRAP	5.789849153751512e-06
HDAC6	SMAD7	1.8196668768933325e-05
KDM2A	SMAD7	0.00011331561915199388
SMAD7	ZBTB44	7.4440917691090865e-06
SMAD7	ZNF107	1.8196668768933325e-05
SMAD7	XRCC6	1.0752576999824237e-05
SMAD7	TGFBR1	8.271213076787874e-06
CXXC5	SMAD7	5.789849153751512e-06
SMAD7	TTF2	1.4061062230539386e-05
HEYL	SMAD7	4.135606538393937e-06
SASH3	SMAD7	4.962727846072725e-06
SMAD7	TAB1	8.271213076787874e-06
PIAS1	SMAD7	9.92545569214545e-06
MBD1	SMAD7	1.8196668768933325e-05
PIAS4	SMAD7	9.92545569214545e-06
SMAD7	UBC	2.1505153999648474e-05
ARL6IP1	GOLPH3L	1.6128865499736356e-05
GOLPH3L	LNX1	4.4354380124274975e-05
LEMD3	SMAD1	1.2406819615181811e-05
GMEB1	SMAD1	8.271213076787874e-06
RAN	SMAD1	4.135606538393937e-06
INPP4A	SMAD1	2.5847540864962106e-05
IRF2BP1	SMAD1	9.305114711386359e-06
PSMD1	SMAD1	1.9644131057371204e-05
ARHGEF6	SMAD1	2.4813639230363623e-05
RFX1	SMAD1	1.1372917980583328e-05
RUNX2	SMAD1	1.5508524518977264e-05
